,n_spots,max_n_spots,bulk_fluorescence,avg_spot_size,percent_area,time_to_threshold,max_spot_change,max_area_change,max_fluorescence_change,copy_number,log_copy_number
202,749,999,471.34359375679315,0.000655421926825405,0.49091102319222835,53.333333333333336,323,0.15465994232134833,129.95796801105266,300000,5.477121254719663
203,462,838,384.4255923473142,0.0008703985083676033,0.4021241108658327,58.333333333333336,344,0.20296296296296296,106.91540838852097,300000,5.477121254719663
204,537,883,344.3647892683855,0.0006474905158327526,0.3477024070021882,59.0,406,0.19766910855294453,92.6827323756065,400000,5.6020599913279625
205,546,900,519.6095235335033,0.0006591492143891866,0.3598954710564959,58.333333333333336,469,0.22309007651286808,142.69690470670065,400000,5.6020599913279625
206,639,1005,247.6417980425482,0.0006620651670107993,0.42305964171990074,59.666666666666664,590,0.23192482759967958,77.66509406317763,400000,5.6020599913279625
207,741,1048,302.3956627443353,0.000703032651010151,0.5209471943985219,59.0,525,0.25049596421277837,85.934527861519,400000,5.6020599913279625
208,318,639,419.62811888014784,0.0009852292850020647,0.31330291263065657,56.666666666666664,145,0.0897011716599074,101.05972736283154,500000,5.698970004336019
209,693,1083,556.0197465028209,0.0005804933059744096,0.40228186104026586,54.666666666666664,542,0.2687756008965144,161.89792970863277,500000,5.698970004336019
210,920,1172,308.5783339129763,0.0005112933766133395,0.47038990648427237,48.333333333333336,675,0.2842424066774867,80.42048747971249,500000,5.698970004336019
211,947,1160,290.34259185936014,0.0005430244350647678,0.5142441400063351,55.0,795,0.3214137234716503,73.38916990022172,500000,5.698970004336019
212,268,555,350.2162382938997,0.0009777853156251013,0.2620464645875271,57.333333333333336,168,0.09716427925431047,84.5281967500073,600000,5.778151250383644
213,306,683,542.8988001058023,0.000896946333939512,0.27446557818549067,58.0,216,0.11894101522110274,129.14547815423086,600000,5.778151250383644
214,1082,1264,341.0978297047537,0.0004586058483541398,0.4962115279191793,54.333333333333336,679,0.2981733103610306,87.22803273553137,600000,5.778151250383644
215,995,1160,346.9661061507937,0.0004798047778575417,0.47740575396825397,56.0,558,0.29253968253968254,89.88512400793651,600000,5.778151250383644
216,487,691,224.59969851689763,0.00061970084337187,0.30179431072210067,59.0,409,0.15599319231704353,50.16630683199611,700000,5.845098040014257
217,501,768,285.7108715524954,0.000584663325933033,0.2929163262924495,54.0,467,0.17907087563698604,67.19627922355778,700000,5.845098040014257
218,1221,1388,258.4641894690675,0.000430415951480253,0.5255378767573889,57.333333333333336,799,0.3319509758534149,64.11572330108916,700000,5.845098040014257
219,967,1112,326.8296794467042,0.0004843364809636696,0.4683533770918685,58.666666666666664,812,0.3820501901587348,86.6219585615483,700000,5.845098040014257
220,652,874,472.3488495207124,0.0006622530095173161,0.4317889622052901,55.666666666666664,283,0.17551662853793654,104.96180352044775,800000,5.903089986991944
221,453,680,499.83944998547497,0.0007431493474637628,0.33664665440108454,49.0,184,0.1334511474774862,111.05076498499079,800000,5.903089986991944
222,967,1161,421.4759921725132,0.0005087242388946776,0.4919363390111532,54.333333333333336,836,0.3482315856444663,103.9501479703481,800000,5.903089986991944
223,1252,1330,362.48191399992186,0.00039906844161286616,0.4996336888993084,55.0,998,0.4266840542335795,111.01066209510415,800000,5.903089986991944
224,684,959,582.8773021569074,0.0005560318925969895,0.38032581453634084,47.666666666666664,526,0.24256664388243337,169.28207830181518,900000,5.954242509439325
225,453,836,467.40499807210335,0.0008459763775204695,0.3832272990167727,50.666666666666664,399,0.20993830730672836,126.02808463466359,900000,5.954242509439325
226,1223,1297,376.729893675358,0.0004389930398404466,0.5368884877248662,59.333333333333336,1014,0.39720576317411327,115.84256091465397,900000,5.954242509439325
227,1380,1451,311.0953994152971,0.0003869104875501567,0.5339364728192162,28.0,1015,0.45201386694058154,100.56259876738307,900000,5.954242509439325
228,1353,1364,475.0893330880502,0.0004082243960890206,0.5523276079084448,27.0,1068,0.48036928022307857,135.8133895548111,1000000,6.0
229,1353,1364,475.0893330880502,0.0004082243960890206,0.5523276079084448,27.0,1068,0.48036928022307857,135.8133895548111,1000000,6.0
230,1353,1364,475.0893330880502,0.0004082243960890206,0.5523276079084448,27.0,1068,0.48036928022307857,135.8133895548111,1000000,6.0
231,1060,1096,549.7620661605206,0.00047507834836959384,0.5035830492717694,29.0,834,0.40622094824914784,155.4761630384258,1000000,6.0
232,91,252,191.70773540185306,0.0017563896038362747,0.159831453949101,59.666666666666664,170,0.09061744355862003,46.73254327371974,2000000,6.301029995663981
233,431,731,526.6683413950632,0.0006980085452020238,0.30084168298207226,59.666666666666664,426,0.18104341817344236,130.72115532266113,2000000,6.301029995663981
234,193,494,336.393555352944,0.0012398534334412336,0.23929171265415808,59.333333333333336,181,0.11582609530207784,80.88078122750613,2000000,6.301029995663981
235,421,757,513.9240430739109,0.0007655013411184474,0.3222760646108664,59.666666666666664,442,0.19683798335780714,129.6288986784141,2000000,6.301029995663981
